GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
1500000US245101510007,245101510007,"Block Group 7, Census Tract 1510, Baltimore city, Maryland",197,47,50,40,28,19,9,4
1500000US245101511001,245101511001,"Block Group 1, Census Tract 1511, Baltimore city, Maryland",331,105,106,55,39,21,4,1
1500000US245101511002,245101511002,"Block Group 2, Census Tract 1511, Baltimore city, Maryland",890,262,285,160,96,56,15,16
1500000US245101511003,245101511003,"Block Group 3, Census Tract 1511, Baltimore city, Maryland",400,126,135,63,42,20,4,10
1500000US245101511004,245101511004,"Block Group 4, Census Tract 1511, Baltimore city, Maryland",326,126,88,55,37,11,3,6
1500000US245101511005,245101511005,"Block Group 5, Census Tract 1511, Baltimore city, Maryland",284,142,60,37,23,10,9,3
1500000US245101511006,245101511006,"Block Group 6, Census Tract 1511, Baltimore city, Maryland",512,157,136,104,52,38,12,13
1500000US245101512001,245101512001,"Block Group 1, Census Tract 1512, Baltimore city, Maryland",817,463,172,73,51,36,8,14
1500000US245101512002,245101512002,"Block Group 2, Census Tract 1512, Baltimore city, Maryland",115,20,25,24,18,13,4,11
1500000US245101512003,245101512003,"Block Group 3, Census Tract 1512, Baltimore city, Maryland",255,61,55,48,26,28,22,15
1500000US245101512004,245101512004,"Block Group 4, Census Tract 1512, Baltimore city, Maryland",199,71,46,25,20,16,6,15
1500000US245101512005,245101512005,"Block Group 5, Census Tract 1512, Baltimore city, Maryland",260,53,56,70,32,16,14,19
1500000US245101513001,245101513001,"Block Group 1, Census Tract 1513, Baltimore city, Maryland",536,129,167,108,75,32,12,13
1500000US245101513002,245101513002,"Block Group 2, Census Tract 1513, Baltimore city, Maryland",288,60,66,46,60,32,11,13
1500000US245101513003,245101513003,"Block Group 3, Census Tract 1513, Baltimore city, Maryland",127,25,29,18,28,8,10,9
1500000US245101513004,245101513004,"Block Group 4, Census Tract 1513, Baltimore city, Maryland",311,64,88,58,44,33,9,15
1500000US245101513005,245101513005,"Block Group 5, Census Tract 1513, Baltimore city, Maryland",266,66,76,48,33,24,9,10
1500000US245101601001,245101601001,"Block Group 1, Census Tract 1601, Baltimore city, Maryland",112,32,27,23,11,6,10,3
1500000US245101601002,245101601002,"Block Group 2, Census Tract 1601, Baltimore city, Maryland",152,64,32,29,9,9,2,7
1500000US245101601003,245101601003,"Block Group 3, Census Tract 1601, Baltimore city, Maryland",524,330,71,44,36,20,9,14
1500000US245101601004,245101601004,"Block Group 4, Census Tract 1601, Baltimore city, Maryland",303,138,68,42,30,12,8,5
1500000US245101602001,245101602001,"Block Group 1, Census Tract 1602, Baltimore city, Maryland",385,75,95,74,65,45,14,17
1500000US245101602002,245101602002,"Block Group 2, Census Tract 1602, Baltimore city, Maryland",221,139,31,13,16,9,9,4
1500000US245101602003,245101602003,"Block Group 3, Census Tract 1602, Baltimore city, Maryland",339,99,105,53,37,19,12,14
1500000US245101603001,245101603001,"Block Group 1, Census Tract 1603, Baltimore city, Maryland",231,54,43,48,41,21,10,14
1500000US245101603002,245101603002,"Block Group 2, Census Tract 1603, Baltimore city, Maryland",250,136,49,26,15,14,2,8
1500000US245101604001,245101604001,"Block Group 1, Census Tract 1604, Baltimore city, Maryland",156,45,31,28,21,13,7,11
1500000US245101604002,245101604002,"Block Group 2, Census Tract 1604, Baltimore city, Maryland",299,77,83,39,34,34,14,18
1500000US245101604003,245101604003,"Block Group 3, Census Tract 1604, Baltimore city, Maryland",162,34,45,26,23,16,7,11
1500000US245101604004,245101604004,"Block Group 4, Census Tract 1604, Baltimore city, Maryland",245,68,68,44,27,21,12,5
1500000US245101605001,245101605001,"Block Group 1, Census Tract 1605, Baltimore city, Maryland",468,195,126,62,51,18,7,9
1500000US245101605002,245101605002,"Block Group 2, Census Tract 1605, Baltimore city, Maryland",247,57,72,36,38,17,9,18
1500000US245101605003,245101605003,"Block Group 3, Census Tract 1605, Baltimore city, Maryland",227,66,40,40,35,25,10,11
1500000US245101605004,245101605004,"Block Group 4, Census Tract 1605, Baltimore city, Maryland",301,79,74,66,32,23,11,16
1500000US245101605005,245101605005,"Block Group 5, Census Tract 1605, Baltimore city, Maryland",391,138,113,69,35,19,8,9
1500000US245101606001,245101606001,"Block Group 1, Census Tract 1606, Baltimore city, Maryland",192,47,61,32,25,17,5,5
1500000US245101606002,245101606002,"Block Group 2, Census Tract 1606, Baltimore city, Maryland",332,83,94,57,38,32,19,9
1500000US245101606003,245101606003,"Block Group 3, Census Tract 1606, Baltimore city, Maryland",247,53,66,61,31,18,7,11
1500000US245101606004,245101606004,"Block Group 4, Census Tract 1606, Baltimore city, Maryland",353,215,55,27,24,17,6,9
1500000US245101606005,245101606005,"Block Group 5, Census Tract 1606, Baltimore city, Maryland",223,67,48,44,26,23,8,7
1500000US245101607001,245101607001,"Block Group 1, Census Tract 1607, Baltimore city, Maryland",204,55,52,43,24,17,7,6
1500000US245101607002,245101607002,"Block Group 2, Census Tract 1607, Baltimore city, Maryland",300,79,65,46,57,24,19,10
1500000US245101607003,245101607003,"Block Group 3, Census Tract 1607, Baltimore city, Maryland",227,52,48,49,27,26,14,11
1500000US245101607004,245101607004,"Block Group 4, Census Tract 1607, Baltimore city, Maryland",469,94,119,89,58,54,28,27
1500000US245101607005,245101607005,"Block Group 5, Census Tract 1607, Baltimore city, Maryland",190,57,45,33,18,18,12,7
1500000US245101607006,245101607006,"Block Group 6, Census Tract 1607, Baltimore city, Maryland",197,45,38,40,24,24,9,17
1500000US245101607007,245101607007,"Block Group 7, Census Tract 1607, Baltimore city, Maryland",290,92,78,48,34,19,9,10
1500000US245101608011,245101608011,"Block Group 1, Census Tract 1608.01, Baltimore city, Maryland",505,130,173,100,60,30,8,4
1500000US245101608012,245101608012,"Block Group 2, Census Tract 1608.01, Baltimore city, Maryland",225,46,68,50,31,17,7,6
1500000US245101608013,245101608013,"Block Group 3, Census Tract 1608.01, Baltimore city, Maryland",245,65,81,40,20,19,12,8
1500000US245101608014,245101608014,"Block Group 4, Census Tract 1608.01, Baltimore city, Maryland",251,54,68,43,42,20,13,11
1500000US245101608021,245101608021,"Block Group 1, Census Tract 1608.02, Baltimore city, Maryland",334,58,77,70,57,39,14,19
1500000US245101608022,245101608022,"Block Group 2, Census Tract 1608.02, Baltimore city, Maryland",267,60,54,57,43,22,13,18
1500000US245101608023,245101608023,"Block Group 3, Census Tract 1608.02, Baltimore city, Maryland",426,107,130,82,64,25,8,10
1500000US245101701001,245101701001,"Block Group 1, Census Tract 1701, Baltimore city, Maryland",538,282,172,48,25,6,4,1
1500000US245101701002,245101701002,"Block Group 2, Census Tract 1701, Baltimore city, Maryland",309,161,67,34,19,15,8,5
1500000US245101702001,245101702001,"Block Group 1, Census Tract 1702, Baltimore city, Maryland",952,545,164,85,75,38,24,21
1500000US245101702002,245101702002,"Block Group 2, Census Tract 1702, Baltimore city, Maryland",295,115,81,35,28,14,11,11
1500000US245101702003,245101702003,"Block Group 3, Census Tract 1702, Baltimore city, Maryland",329,216,84,23,4,0,1,1
1500000US245101703001,245101703001,"Block Group 1, Census Tract 1703, Baltimore city, Maryland",496,285,94,49,33,17,8,10
1500000US245101703002,245101703002,"Block Group 2, Census Tract 1703, Baltimore city, Maryland",409,138,103,72,48,22,13,13
1500000US245101801001,245101801001,"Block Group 1, Census Tract 1801, Baltimore city, Maryland",450,157,108,73,57,37,9,9
1500000US245101801002,245101801002,"Block Group 2, Census Tract 1801, Baltimore city, Maryland",446,169,104,86,47,19,8,13
1500000US245101802001,245101802001,"Block Group 1, Census Tract 1802, Baltimore city, Maryland",156,68,41,22,8,9,7,1
1500000US245101802002,245101802002,"Block Group 2, Census Tract 1802, Baltimore city, Maryland",244,142,46,22,18,6,5,5
1500000US245101803001,245101803001,"Block Group 1, Census Tract 1803, Baltimore city, Maryland",352,190,86,35,20,9,6,6
1500000US245101803002,245101803002,"Block Group 2, Census Tract 1803, Baltimore city, Maryland",533,199,147,92,47,25,16,7
1500000US245101901001,245101901001,"Block Group 1, Census Tract 1901, Baltimore city, Maryland",151,49,39,22,16,10,5,10
1500000US245101901002,245101901002,"Block Group 2, Census Tract 1901, Baltimore city, Maryland",278,86,80,54,27,22,6,3
1500000US245101901003,245101901003,"Block Group 3, Census Tract 1901, Baltimore city, Maryland",319,122,78,52,26,19,15,7
1500000US245101902001,245101902001,"Block Group 1, Census Tract 1902, Baltimore city, Maryland",344,151,90,47,22,20,6,8
1500000US245101902002,245101902002,"Block Group 2, Census Tract 1902, Baltimore city, Maryland",396,117,88,66,50,39,13,23
1500000US245101903001,245101903001,"Block Group 1, Census Tract 1903, Baltimore city, Maryland",154,57,39,25,13,8,5,7
1500000US245101903002,245101903002,"Block Group 2, Census Tract 1903, Baltimore city, Maryland",309,137,73,47,21,18,9,4
1500000US245101903003,245101903003,"Block Group 3, Census Tract 1903, Baltimore city, Maryland",151,36,40,22,17,19,5,12
1500000US245101903004,245101903004,"Block Group 4, Census Tract 1903, Baltimore city, Maryland",249,67,55,47,30,25,12,13
1500000US245102001001,245102001001,"Block Group 1, Census Tract 2001, Baltimore city, Maryland",291,65,68,59,45,31,9,14
1500000US245102001002,245102001002,"Block Group 2, Census Tract 2001, Baltimore city, Maryland",334,80,76,88,45,19,8,18
1500000US245102002001,245102002001,"Block Group 1, Census Tract 2002, Baltimore city, Maryland",226,78,52,34,24,25,3,10
1500000US245102002002,245102002002,"Block Group 2, Census Tract 2002, Baltimore city, Maryland",275,118,51,36,25,17,16,12
1500000US245102002003,245102002003,"Block Group 3, Census Tract 2002, Baltimore city, Maryland",182,52,51,29,24,12,7,7
1500000US245102002004,245102002004,"Block Group 4, Census Tract 2002, Baltimore city, Maryland",170,36,37,29,24,22,8,14
1500000US245102002005,245102002005,"Block Group 5, Census Tract 2002, Baltimore city, Maryland",211,60,47,35,29,19,13,8
1500000US245102003001,245102003001,"Block Group 1, Census Tract 2003, Baltimore city, Maryland",240,56,60,42,28,29,14,11
1500000US245102003002,245102003002,"Block Group 2, Census Tract 2003, Baltimore city, Maryland",333,76,85,43,47,35,23,24
1500000US245102004001,245102004001,"Block Group 1, Census Tract 2004, Baltimore city, Maryland",248,72,75,41,25,19,9,7
1500000US245102004002,245102004002,"Block Group 2, Census Tract 2004, Baltimore city, Maryland",344,69,89,77,46,36,11,16
1500000US245102005001,245102005001,"Block Group 1, Census Tract 2005, Baltimore city, Maryland",136,26,38,23,21,14,5,9
1500000US245102005002,245102005002,"Block Group 2, Census Tract 2005, Baltimore city, Maryland",181,52,40,33,20,14,11,11
1500000US245102005003,245102005003,"Block Group 3, Census Tract 2005, Baltimore city, Maryland",182,32,39,33,34,18,13,13
1500000US245102005004,245102005004,"Block Group 4, Census Tract 2005, Baltimore city, Maryland",287,76,74,40,41,23,13,20
1500000US245102005005,245102005005,"Block Group 5, Census Tract 2005, Baltimore city, Maryland",297,140,55,36,24,25,11,6
1500000US245102006001,245102006001,"Block Group 1, Census Tract 2006, Baltimore city, Maryland",391,100,100,72,48,35,18,18
1500000US245102006002,245102006002,"Block Group 2, Census Tract 2006, Baltimore city, Maryland",266,74,80,55,32,12,12,1
1500000US245102006003,245102006003,"Block Group 3, Census Tract 2006, Baltimore city, Maryland",349,111,85,58,50,26,13,6
1500000US245102007011,245102007011,"Block Group 1, Census Tract 2007.01, Baltimore city, Maryland",254,64,68,48,26,18,17,13
1500000US245102007012,245102007012,"Block Group 2, Census Tract 2007.01, Baltimore city, Maryland",388,99,113,74,55,22,15,10
1500000US245102007013,245102007013,"Block Group 3, Census Tract 2007.01, Baltimore city, Maryland",368,109,119,71,32,24,6,7
1500000US245102007014,245102007014,"Block Group 4, Census Tract 2007.01, Baltimore city, Maryland",386,88,94,85,61,32,13,13
1500000US245102007015,245102007015,"Block Group 5, Census Tract 2007.01, Baltimore city, Maryland",394,214,80,45,27,11,9,8
1500000US245102007021,245102007021,"Block Group 1, Census Tract 2007.02, Baltimore city, Maryland",178,33,50,32,30,15,8,10
1500000US245102007022,245102007022,"Block Group 2, Census Tract 2007.02, Baltimore city, Maryland",324,85,99,62,30,28,11,9
1500000US245102008001,245102008001,"Block Group 1, Census Tract 2008, Baltimore city, Maryland",368,115,87,66,42,39,12,7
1500000US245102008002,245102008002,"Block Group 2, Census Tract 2008, Baltimore city, Maryland",284,96,62,56,28,26,10,6
1500000US245102008003,245102008003,"Block Group 3, Census Tract 2008, Baltimore city, Maryland",190,52,39,46,27,14,7,5
1500000US245102101001,245102101001,"Block Group 1, Census Tract 2101, Baltimore city, Maryland",261,98,81,39,31,8,1,3
1500000US245102101002,245102101002,"Block Group 2, Census Tract 2101, Baltimore city, Maryland",700,249,225,125,62,18,11,10
1500000US245102102001,245102102001,"Block Group 1, Census Tract 2102, Baltimore city, Maryland",528,150,144,96,75,31,17,15
1500000US245102102002,245102102002,"Block Group 2, Census Tract 2102, Baltimore city, Maryland",784,296,202,121,79,46,20,20
1500000US245102201001,245102201001,"Block Group 1, Census Tract 2201, Baltimore city, Maryland",681,324,227,75,43,8,2,2
1500000US245102201002,245102201002,"Block Group 2, Census Tract 2201, Baltimore city, Maryland",1085,653,342,57,26,4,3,0
1500000US245102201003,245102201003,"Block Group 3, Census Tract 2201, Baltimore city, Maryland",28,5,22,1,0,0,0,0
1500000US245102201004,245102201004,"Block Group 4, Census Tract 2201, Baltimore city, Maryland",512,178,222,68,35,5,2,2
1500000US245102301001,245102301001,"Block Group 1, Census Tract 2301, Baltimore city, Maryland",453,143,147,101,39,15,3,5
1500000US245102301002,245102301002,"Block Group 2, Census Tract 2301, Baltimore city, Maryland",415,157,129,60,40,17,10,2
1500000US245102302001,245102302001,"Block Group 1, Census Tract 2302, Baltimore city, Maryland",491,205,202,61,17,6,0,0
1500000US245102302002,245102302002,"Block Group 2, Census Tract 2302, Baltimore city, Maryland",587,188,202,130,48,14,3,2
1500000US245102303001,245102303001,"Block Group 1, Census Tract 2303, Baltimore city, Maryland",36,16,12,4,1,2,1,0
1500000US245102303002,245102303002,"Block Group 2, Census Tract 2303, Baltimore city, Maryland",494,183,182,67,35,11,9,7
1500000US245102401001,245102401001,"Block Group 1, Census Tract 2401, Baltimore city, Maryland",752,237,324,112,59,13,5,2
1500000US245102401002,245102401002,"Block Group 2, Census Tract 2401, Baltimore city, Maryland",545,187,211,87,52,7,1,0
1500000US245102402001,245102402001,"Block Group 1, Census Tract 2402, Baltimore city, Maryland",916,379,390,88,44,12,2,1
1500000US245102402002,245102402002,"Block Group 2, Census Tract 2402, Baltimore city, Maryland",442,155,184,65,30,6,1,1
1500000US245102403001,245102403001,"Block Group 1, Census Tract 2403, Baltimore city, Maryland",451,207,173,45,21,1,2,2
1500000US245102403002,245102403002,"Block Group 2, Census Tract 2403, Baltimore city, Maryland",337,118,148,47,21,2,1,0
1500000US245102403003,245102403003,"Block Group 3, Census Tract 2403, Baltimore city, Maryland",326,114,109,76,19,8,0,0
1500000US245102404001,245102404001,"Block Group 1, Census Tract 2404, Baltimore city, Maryland",515,173,215,76,38,9,3,1
1500000US245102404002,245102404002,"Block Group 2, Census Tract 2404, Baltimore city, Maryland",193,95,82,14,0,2,0,0
1500000US245102404003,245102404003,"Block Group 3, Census Tract 2404, Baltimore city, Maryland",572,191,224,95,44,12,3,3
1500000US245102501011,245102501011,"Block Group 1, Census Tract 2501.01, Baltimore city, Maryland",473,140,153,100,56,16,7,1
1500000US245102501012,245102501012,"Block Group 2, Census Tract 2501.01, Baltimore city, Maryland",930,237,265,181,133,69,28,17
1500000US245102501021,245102501021,"Block Group 1, Census Tract 2501.02, Baltimore city, Maryland",433,119,120,96,59,15,17,7
1500000US245102501022,245102501022,"Block Group 2, Census Tract 2501.02, Baltimore city, Maryland",705,190,209,150,82,50,16,8
1500000US245102501031,245102501031,"Block Group 1, Census Tract 2501.03, Baltimore city, Maryland",671,466,97,38,36,21,7,6
1500000US245102501032,245102501032,"Block Group 2, Census Tract 2501.03, Baltimore city, Maryland",358,104,130,62,35,18,5,4
1500000US245102501033,245102501033,"Block Group 3, Census Tract 2501.03, Baltimore city, Maryland",337,90,108,64,34,32,8,1
1500000US245102501034,245102501034,"Block Group 4, Census Tract 2501.03, Baltimore city, Maryland",449,200,133,68,28,8,9,3
1500000US245102502031,245102502031,"Block Group 1, Census Tract 2502.03, Baltimore city, Maryland",342,87,74,74,54,33,12,8
1500000US245102502032,245102502032,"Block Group 2, Census Tract 2502.03, Baltimore city, Maryland",435,122,143,93,49,18,4,6
1500000US245102502041,245102502041,"Block Group 1, Census Tract 2502.04, Baltimore city, Maryland",501,108,119,98,71,63,21,21
1500000US245102502042,245102502042,"Block Group 2, Census Tract 2502.04, Baltimore city, Maryland",1003,330,235,185,126,75,28,24
1500000US245102502051,245102502051,"Block Group 1, Census Tract 2502.05, Baltimore city, Maryland",64,15,13,15,10,6,2,3
1500000US245102502052,245102502052,"Block Group 2, Census Tract 2502.05, Baltimore city, Maryland",423,67,94,95,67,56,24,20
1500000US245102502053,245102502053,"Block Group 3, Census Tract 2502.05, Baltimore city, Maryland",285,54,67,63,47,23,15,16
1500000US245102502054,245102502054,"Block Group 4, Census Tract 2502.05, Baltimore city, Maryland",460,134,91,81,67,50,20,17
1500000US245102502055,245102502055,"Block Group 5, Census Tract 2502.05, Baltimore city, Maryland",393,151,118,57,30,25,7,5
1500000US245102502061,245102502061,"Block Group 1, Census Tract 2502.06, Baltimore city, Maryland",315,93,96,47,36,22,19,2
1500000US245102502062,245102502062,"Block Group 2, Census Tract 2502.06, Baltimore city, Maryland",364,106,112,67,43,25,6,5
1500000US245102502063,245102502063,"Block Group 3, Census Tract 2502.06, Baltimore city, Maryland",329,80,112,56,37,23,10,11
1500000US245102502071,245102502071,"Block Group 1, Census Tract 2502.07, Baltimore city, Maryland",543,210,156,91,44,29,6,7
1500000US245102502072,245102502072,"Block Group 2, Census Tract 2502.07, Baltimore city, Maryland",321,80,95,66,45,21,5,9
1500000US245102503011,245102503011,"Block Group 1, Census Tract 2503.01, Baltimore city, Maryland",351,91,91,66,49,26,15,13
1500000US245102503012,245102503012,"Block Group 2, Census Tract 2503.01, Baltimore city, Maryland",523,113,153,125,63,41,15,13
1500000US245102503031,245102503031,"Block Group 1, Census Tract 2503.03, Baltimore city, Maryland",262,84,73,46,27,18,7,7
1500000US245102503032,245102503032,"Block Group 2, Census Tract 2503.03, Baltimore city, Maryland",406,135,107,65,53,27,11,8
1500000US245102503033,245102503033,"Block Group 3, Census Tract 2503.03, Baltimore city, Maryland",294,145,61,35,20,20,8,5
1500000US245102504011,245102504011,"Block Group 1, Census Tract 2504.01, Baltimore city, Maryland",634,211,169,109,66,34,19,26
1500000US245102504012,245102504012,"Block Group 2, Census Tract 2504.01, Baltimore city, Maryland",343,101,87,50,53,32,12,8
1500000US245102504013,245102504013,"Block Group 3, Census Tract 2504.01, Baltimore city, Maryland",396,72,92,101,56,36,18,21
1500000US245102504021,245102504021,"Block Group 1, Census Tract 2504.02, Baltimore city, Maryland",513,157,143,81,47,43,17,25
1500000US245102504022,245102504022,"Block Group 2, Census Tract 2504.02, Baltimore city, Maryland",329,53,80,82,62,31,14,7
1500000US245102504023,245102504023,"Block Group 3, Census Tract 2504.02, Baltimore city, Maryland",496,121,127,82,96,38,21,11
1500000US245102504024,245102504024,"Block Group 4, Census Tract 2504.02, Baltimore city, Maryland",378,94,94,63,41,51,15,20
1500000US245102505001,245102505001,"Block Group 1, Census Tract 2505, Baltimore city, Maryland",1,0,1,0,0,0,0,0
1500000US245102505002,245102505002,"Block Group 2, Census Tract 2505, Baltimore city, Maryland",50,16,17,6,3,6,2,0
1500000US245102505003,245102505003,"Block Group 3, Census Tract 2505, Baltimore city, Maryland",788,208,230,143,80,67,36,24
1500000US245102505004,245102505004,"Block Group 4, Census Tract 2505, Baltimore city, Maryland",525,158,167,88,58,29,13,12
1500000US245102505005,245102505005,"Block Group 5, Census Tract 2505, Baltimore city, Maryland",741,239,188,149,88,36,21,20
1500000US245102506001,245102506001,"Block Group 1, Census Tract 2506, Baltimore city, Maryland",10,3,4,1,2,0,0,0
1500000US245102601011,245102601011,"Block Group 1, Census Tract 2601.01, Baltimore city, Maryland",331,103,99,51,42,17,12,7
1500000US245102601012,245102601012,"Block Group 2, Census Tract 2601.01, Baltimore city, Maryland",284,54,79,70,37,24,9,11
1500000US245102601013,245102601013,"Block Group 3, Census Tract 2601.01, Baltimore city, Maryland",594,228,180,100,47,19,12,8
1500000US245102601014,245102601014,"Block Group 4, Census Tract 2601.01, Baltimore city, Maryland",274,74,84,49,34,16,7,10
1500000US245102601015,245102601015,"Block Group 5, Census Tract 2601.01, Baltimore city, Maryland",412,125,133,61,42,20,20,11
1500000US245102601021,245102601021,"Block Group 1, Census Tract 2601.02, Baltimore city, Maryland",414,92,137,78,57,26,10,14
1500000US245102601022,245102601022,"Block Group 2, Census Tract 2601.02, Baltimore city, Maryland",307,63,93,72,43,22,10,4
1500000US245102601023,245102601023,"Block Group 3, Census Tract 2601.02, Baltimore city, Maryland",232,51,66,47,35,23,4,6
1500000US245102601024,245102601024,"Block Group 4, Census Tract 2601.02, Baltimore city, Maryland",347,93,110,58,44,20,6,16
1500000US245102601025,245102601025,"Block Group 5, Census Tract 2601.02, Baltimore city, Maryland",490,122,134,96,59,41,22,16
1500000US245102602011,245102602011,"Block Group 1, Census Tract 2602.01, Baltimore city, Maryland",364,95,100,52,60,30,14,13
1500000US245102602012,245102602012,"Block Group 2, Census Tract 2602.01, Baltimore city, Maryland",371,115,103,57,43,29,12,12
1500000US245102602013,245102602013,"Block Group 3, Census Tract 2602.01, Baltimore city, Maryland",312,80,102,50,42,23,9,6
1500000US245102602014,245102602014,"Block Group 4, Census Tract 2602.01, Baltimore city, Maryland",1104,591,277,126,63,22,14,11
1500000US245102602021,245102602021,"Block Group 1, Census Tract 2602.02, Baltimore city, Maryland",232,55,64,49,27,18,12,7
1500000US245102602022,245102602022,"Block Group 2, Census Tract 2602.02, Baltimore city, Maryland",1148,546,301,151,81,44,21,4
1500000US245102602023,245102602023,"Block Group 3, Census Tract 2602.02, Baltimore city, Maryland",650,142,215,134,82,50,17,10
1500000US245102602024,245102602024,"Block Group 4, Census Tract 2602.02, Baltimore city, Maryland",493,163,134,89,47,25,22,13
1500000US245102602031,245102602031,"Block Group 1, Census Tract 2602.03, Baltimore city, Maryland",635,128,180,117,112,50,25,23
1500000US245102602032,245102602032,"Block Group 2, Census Tract 2602.03, Baltimore city, Maryland",354,91,105,73,36,25,15,9
1500000US245102603011,245102603011,"Block Group 1, Census Tract 2603.01, Baltimore city, Maryland",331,107,88,62,33,21,11,9
1500000US245102603012,245102603012,"Block Group 2, Census Tract 2603.01, Baltimore city, Maryland",356,83,95,55,62,39,8,14
1500000US245102603013,245102603013,"Block Group 3, Census Tract 2603.01, Baltimore city, Maryland",276,66,61,61,39,21,17,11
1500000US245102603014,245102603014,"Block Group 4, Census Tract 2603.01, Baltimore city, Maryland",272,69,63,61,37,20,14,8
1500000US245102603015,245102603015,"Block Group 5, Census Tract 2603.01, Baltimore city, Maryland",474,87,117,114,71,45,22,18
1500000US245102603021,245102603021,"Block Group 1, Census Tract 2603.02, Baltimore city, Maryland",276,84,91,51,27,18,3,2
1500000US245102603022,245102603022,"Block Group 2, Census Tract 2603.02, Baltimore city, Maryland",386,115,130,72,41,17,8,3
1500000US245102603023,245102603023,"Block Group 3, Census Tract 2603.02, Baltimore city, Maryland",304,80,89,56,51,18,7,3
1500000US245102603024,245102603024,"Block Group 4, Census Tract 2603.02, Baltimore city, Maryland",756,186,231,165,99,48,15,12
1500000US245102603025,245102603025,"Block Group 5, Census Tract 2603.02, Baltimore city, Maryland",274,77,75,60,22,22,10,8
1500000US245102603026,245102603026,"Block Group 6, Census Tract 2603.02, Baltimore city, Maryland",374,86,106,84,42,27,15,14
1500000US245102603031,245102603031,"Block Group 1, Census Tract 2603.03, Baltimore city, Maryland",327,113,91,59,32,21,7,4
1500000US245102604011,245102604011,"Block Group 1, Census Tract 2604.01, Baltimore city, Maryland",411,119,118,78,53,25,11,7
1500000US245102604012,245102604012,"Block Group 2, Census Tract 2604.01, Baltimore city, Maryland",720,261,230,110,62,25,15,17
1500000US245102604013,245102604013,"Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",224,73,54,47,33,12,4,1
1500000US245102604021,245102604021,"Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",602,211,146,105,81,27,19,13
1500000US245102604022,245102604022,"Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",484,178,114,90,64,21,8,9
1500000US245102604031,245102604031,"Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",637,231,171,91,76,41,14,13
1500000US245102604032,245102604032,"Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",14,3,4,2,4,0,1,0
1500000US245102604041,245102604041,"Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",7,4,1,1,0,1,0,0
1500000US245102604042,245102604042,"Block Group 2, Census Tract 2604.04, Baltimore city, Maryland",206,66,44,35,21,21,9,10
1500000US245102604043,245102604043,"Block Group 3, Census Tract 2604.04, Baltimore city, Maryland",407,90,90,50,56,52,31,38
1500000US245102605011,245102605011,"Block Group 1, Census Tract 2605.01, Baltimore city, Maryland",989,388,282,142,81,48,21,27
1500000US245102605012,245102605012,"Block Group 2, Census Tract 2605.01, Baltimore city, Maryland",537,147,157,81,58,50,25,19
1500000US245102605013,245102605013,"Block Group 3, Census Tract 2605.01, Baltimore city, Maryland",401,126,121,65,48,21,9,11
1500000US245102606041,245102606041,"Block Group 1, Census Tract 2606.04, Baltimore city, Maryland",205,56,45,37,24,24,13,6
1500000US245102606042,245102606042,"Block Group 2, Census Tract 2606.04, Baltimore city, Maryland",155,55,33,23,18,12,7,7
1500000US245102606043,245102606043,"Block Group 3, Census Tract 2606.04, Baltimore city, Maryland",165,33,48,36,35,8,3,2
1500000US245102606051,245102606051,"Block Group 1, Census Tract 2606.05, Baltimore city, Maryland",455,135,152,60,53,18,19,18
1500000US245102606052,245102606052,"Block Group 2, Census Tract 2606.05, Baltimore city, Maryland",663,206,187,111,69,47,24,19
1500000US245102606053,245102606053,"Block Group 3, Census Tract 2606.05, Baltimore city, Maryland",483,177,144,75,40,25,12,10
1500000US245102606054,245102606054,"Block Group 4, Census Tract 2606.05, Baltimore city, Maryland",233,64,68,42,29,20,7,3
1500000US245102606055,245102606055,"Block Group 5, Census Tract 2606.05, Baltimore city, Maryland",85,61,19,1,3,0,1,0
1500000US245102606056,245102606056,"Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",8,7,0,0,0,1,0,0
1500000US245102607001,245102607001,"Block Group 1, Census Tract 2607, Baltimore city, Maryland",406,110,129,67,33,31,16,20
1500000US245102607002,245102607002,"Block Group 2, Census Tract 2607, Baltimore city, Maryland",404,105,118,71,48,31,10,21
1500000US245102608001,245102608001,"Block Group 1, Census Tract 2608, Baltimore city, Maryland",511,170,117,77,55,41,28,23
1500000US245102608002,245102608002,"Block Group 2, Census Tract 2608, Baltimore city, Maryland",436,122,138,70,33,24,15,34
1500000US245102609001,245102609001,"Block Group 1, Census Tract 2609, Baltimore city, Maryland",436,147,159,73,36,9,9,3
1500000US245102609002,245102609002,"Block Group 2, Census Tract 2609, Baltimore city, Maryland",393,117,153,78,28,10,3,4
1500000US245102609003,245102609003,"Block Group 3, Census Tract 2609, Baltimore city, Maryland",452,186,194,48,15,7,1,1
1500000US245102610001,245102610001,"Block Group 1, Census Tract 2610, Baltimore city, Maryland",224,35,56,51,33,25,10,14
1500000US245102610002,245102610002,"Block Group 2, Census Tract 2610, Baltimore city, Maryland",221,53,51,49,23,17,12,16
1500000US245102610003,245102610003,"Block Group 3, Census Tract 2610, Baltimore city, Maryland",237,50,55,32,45,22,15,18
