GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US245101403003,245101403003,"Block Group 3, Census Tract 1403, Baltimore city, Maryland",627,198,63,49,497,176,0,12,38,46,0,12,29,49,0,12,0,12,0,12
1500000US245101403004,245101403004,"Block Group 4, Census Tract 1403, Baltimore city, Maryland",886,261,0,12,822,250,0,12,30,46,0,12,0,12,34,49,0,12,34,49
1500000US245101501001,245101501001,"Block Group 1, Census Tract 1501, Baltimore city, Maryland",622,310,0,12,587,300,0,12,35,60,0,12,0,12,0,12,0,12,0,12
1500000US245101501002,245101501002,"Block Group 2, Census Tract 1501, Baltimore city, Maryland",1173,358,2,5,1171,358,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101501003,245101501003,"Block Group 3, Census Tract 1501, Baltimore city, Maryland",1602,388,7,15,1595,389,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101502001,245101502001,"Block Group 1, Census Tract 1502, Baltimore city, Maryland",1428,418,0,12,1407,411,0,12,0,12,0,12,21,34,0,12,0,12,0,12
1500000US245101502002,245101502002,"Block Group 2, Census Tract 1502, Baltimore city, Maryland",550,157,0,12,457,126,0,12,0,12,0,12,64,103,29,46,0,12,29,46
1500000US245101502003,245101502003,"Block Group 3, Census Tract 1502, Baltimore city, Maryland",877,299,0,12,872,298,0,12,0,12,0,12,0,12,5,8,0,12,5,8
1500000US245101503001,245101503001,"Block Group 1, Census Tract 1503, Baltimore city, Maryland",646,204,0,12,646,204,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101503002,245101503002,"Block Group 2, Census Tract 1503, Baltimore city, Maryland",836,288,0,12,819,288,0,12,0,12,0,12,17,25,0,12,0,12,0,12
1500000US245101503003,245101503003,"Block Group 3, Census Tract 1503, Baltimore city, Maryland",604,255,0,12,597,253,0,12,0,12,0,12,0,12,7,13,0,12,7,13
1500000US245101504001,245101504001,"Block Group 1, Census Tract 1504, Baltimore city, Maryland",876,603,0,12,876,603,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101504002,245101504002,"Block Group 2, Census Tract 1504, Baltimore city, Maryland",992,439,0,12,992,439,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101504003,245101504003,"Block Group 3, Census Tract 1504, Baltimore city, Maryland",2341,491,89,76,2048,496,17,16,25,16,0,12,8,16,154,128,0,12,154,128
1500000US245101505001,245101505001,"Block Group 1, Census Tract 1505, Baltimore city, Maryland",649,196,15,24,629,199,0,12,0,12,0,12,0,12,5,7,0,12,5,7
1500000US245101505002,245101505002,"Block Group 2, Census Tract 1505, Baltimore city, Maryland",948,179,0,12,948,179,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101506001,245101506001,"Block Group 1, Census Tract 1506, Baltimore city, Maryland",698,294,0,12,698,294,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101506002,245101506002,"Block Group 2, Census Tract 1506, Baltimore city, Maryland",435,214,0,12,435,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101506003,245101506003,"Block Group 3, Census Tract 1506, Baltimore city, Maryland",541,287,0,12,541,287,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101506004,245101506004,"Block Group 4, Census Tract 1506, Baltimore city, Maryland",238,175,0,12,238,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101506005,245101506005,"Block Group 5, Census Tract 1506, Baltimore city, Maryland",651,379,0,12,651,379,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101507011,245101507011,"Block Group 1, Census Tract 1507.01, Baltimore city, Maryland",315,98,0,12,315,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101507012,245101507012,"Block Group 2, Census Tract 1507.01, Baltimore city, Maryland",478,223,0,12,472,223,0,12,0,12,0,12,0,12,6,10,0,12,6,10
1500000US245101507013,245101507013,"Block Group 3, Census Tract 1507.01, Baltimore city, Maryland",602,185,46,64,491,152,0,12,0,12,0,12,0,12,65,83,0,12,65,83
1500000US245101507021,245101507021,"Block Group 1, Census Tract 1507.02, Baltimore city, Maryland",692,167,0,12,685,165,0,12,0,12,0,12,0,12,7,11,7,11,0,12
1500000US245101507022,245101507022,"Block Group 2, Census Tract 1507.02, Baltimore city, Maryland",965,306,13,16,916,310,0,12,0,12,0,12,2,4,34,50,0,12,34,50
1500000US245101507023,245101507023,"Block Group 3, Census Tract 1507.02, Baltimore city, Maryland",426,197,22,27,404,194,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101508001,245101508001,"Block Group 1, Census Tract 1508, Baltimore city, Maryland",597,261,0,12,575,261,0,12,0,12,0,12,0,12,22,34,0,12,22,34
1500000US245101508002,245101508002,"Block Group 2, Census Tract 1508, Baltimore city, Maryland",596,276,15,28,577,264,4,9,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101508003,245101508003,"Block Group 3, Census Tract 1508, Baltimore city, Maryland",1136,414,29,36,1031,399,0,12,0,12,0,12,0,12,76,76,0,12,76,76
1500000US245101508004,245101508004,"Block Group 4, Census Tract 1508, Baltimore city, Maryland",476,339,0,12,464,337,0,12,0,12,0,12,0,12,12,20,12,20,0,12
1500000US245101508005,245101508005,"Block Group 5, Census Tract 1508, Baltimore city, Maryland",583,262,4,4,552,260,0,12,0,12,0,12,9,13,18,27,17,27,1,3
1500000US245101508006,245101508006,"Block Group 6, Census Tract 1508, Baltimore city, Maryland",585,258,0,12,585,258,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101509001,245101509001,"Block Group 1, Census Tract 1509, Baltimore city, Maryland",1248,332,0,12,1248,332,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101509002,245101509002,"Block Group 2, Census Tract 1509, Baltimore city, Maryland",846,328,46,53,800,327,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101509003,245101509003,"Block Group 3, Census Tract 1509, Baltimore city, Maryland",587,217,73,58,514,224,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101509004,245101509004,"Block Group 4, Census Tract 1509, Baltimore city, Maryland",327,98,0,12,327,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101510001,245101510001,"Block Group 1, Census Tract 1510, Baltimore city, Maryland",698,219,18,26,646,188,0,12,0,12,0,12,0,12,34,53,0,12,34,53
1500000US245101510002,245101510002,"Block Group 2, Census Tract 1510, Baltimore city, Maryland",672,253,112,159,429,143,0,12,0,12,0,12,37,56,94,83,30,49,64,66
1500000US245101510003,245101510003,"Block Group 3, Census Tract 1510, Baltimore city, Maryland",593,333,70,66,458,267,10,21,14,22,0,12,0,12,41,66,0,12,41,66
1500000US245101510004,245101510004,"Block Group 4, Census Tract 1510, Baltimore city, Maryland",394,183,0,12,371,180,0,12,23,37,0,12,0,12,0,12,0,12,0,12
1500000US245101510005,245101510005,"Block Group 5, Census Tract 1510, Baltimore city, Maryland",1391,498,56,45,1325,503,0,12,0,12,0,12,0,12,10,15,0,12,10,15
1500000US245101510006,245101510006,"Block Group 6, Census Tract 1510, Baltimore city, Maryland",558,249,3,5,554,249,0,12,0,12,0,12,0,12,1,3,0,12,1,3
1500000US245101510007,245101510007,"Block Group 7, Census Tract 1510, Baltimore city, Maryland",471,195,0,12,471,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101511001,245101511001,"Block Group 1, Census Tract 1511, Baltimore city, Maryland",1903,779,0,12,1887,785,16,28,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101511002,245101511002,"Block Group 2, Census Tract 1511, Baltimore city, Maryland",1522,483,44,51,1478,480,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101511003,245101511003,"Block Group 3, Census Tract 1511, Baltimore city, Maryland",753,382,0,12,753,382,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101511004,245101511004,"Block Group 4, Census Tract 1511, Baltimore city, Maryland",1059,531,59,89,850,332,0,12,0,12,0,12,0,12,150,226,0,12,150,226
1500000US245101511005,245101511005,"Block Group 5, Census Tract 1511, Baltimore city, Maryland",1024,350,2,6,1022,350,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101511006,245101511006,"Block Group 6, Census Tract 1511, Baltimore city, Maryland",721,478,19,32,702,477,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101512001,245101512001,"Block Group 1, Census Tract 1512, Baltimore city, Maryland",1911,377,118,92,1772,369,0,12,0,12,0,12,0,12,21,23,0,12,21,23
1500000US245101512002,245101512002,"Block Group 2, Census Tract 1512, Baltimore city, Maryland",444,310,0,12,444,310,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101512003,245101512003,"Block Group 3, Census Tract 1512, Baltimore city, Maryland",1061,401,0,12,1061,401,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101512004,245101512004,"Block Group 4, Census Tract 1512, Baltimore city, Maryland",603,235,38,52,552,233,0,12,0,12,0,12,0,12,13,21,0,12,13,21
1500000US245101512005,245101512005,"Block Group 5, Census Tract 1512, Baltimore city, Maryland",801,334,7,17,775,337,0,12,19,32,0,12,0,12,0,12,0,12,0,12
1500000US245101513001,245101513001,"Block Group 1, Census Tract 1513, Baltimore city, Maryland",1438,435,0,12,1403,429,0,12,4,6,0,12,31,51,0,12,0,12,0,12
1500000US245101513002,245101513002,"Block Group 2, Census Tract 1513, Baltimore city, Maryland",663,282,0,12,653,282,0,12,10,15,0,12,0,12,0,12,0,12,0,12
1500000US245101513003,245101513003,"Block Group 3, Census Tract 1513, Baltimore city, Maryland",350,255,178,239,172,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101513004,245101513004,"Block Group 4, Census Tract 1513, Baltimore city, Maryland",1125,437,47,47,1059,404,0,12,19,29,0,12,0,12,0,12,0,12,0,12
1500000US245101513005,245101513005,"Block Group 5, Census Tract 1513, Baltimore city, Maryland",1199,461,76,79,1090,432,5,10,5,11,0,12,0,12,23,33,0,12,23,33
1500000US245101601001,245101601001,"Block Group 1, Census Tract 1601, Baltimore city, Maryland",484,283,0,12,484,283,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101601002,245101601002,"Block Group 2, Census Tract 1601, Baltimore city, Maryland",388,253,20,32,265,195,0,12,22,34,0,12,0,12,81,101,0,12,81,101
1500000US245101601003,245101601003,"Block Group 3, Census Tract 1601, Baltimore city, Maryland",609,215,0,12,521,180,0,12,0,12,0,12,81,104,7,12,0,12,7,12
1500000US245101601004,245101601004,"Block Group 4, Census Tract 1601, Baltimore city, Maryland",824,360,9,16,815,364,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101602001,245101602001,"Block Group 1, Census Tract 1602, Baltimore city, Maryland",1103,237,0,12,1103,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101602002,245101602002,"Block Group 2, Census Tract 1602, Baltimore city, Maryland",405,155,8,7,397,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101602003,245101602003,"Block Group 3, Census Tract 1602, Baltimore city, Maryland",997,242,0,12,997,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101603001,245101603001,"Block Group 1, Census Tract 1603, Baltimore city, Maryland",815,250,42,46,765,229,4,10,4,8,0,12,0,12,0,12,0,12,0,12
1500000US245101603002,245101603002,"Block Group 2, Census Tract 1603, Baltimore city, Maryland",616,189,28,35,588,199,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101604001,245101604001,"Block Group 1, Census Tract 1604, Baltimore city, Maryland",429,259,15,16,404,259,10,19,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101604002,245101604002,"Block Group 2, Census Tract 1604, Baltimore city, Maryland",1327,484,0,12,1309,467,0,12,0,12,0,12,18,30,0,12,0,12,0,12
1500000US245101604003,245101604003,"Block Group 3, Census Tract 1604, Baltimore city, Maryland",394,172,0,12,394,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101604004,245101604004,"Block Group 4, Census Tract 1604, Baltimore city, Maryland",875,347,0,12,875,347,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101605001,245101605001,"Block Group 1, Census Tract 1605, Baltimore city, Maryland",1242,389,0,12,1242,389,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101605002,245101605002,"Block Group 2, Census Tract 1605, Baltimore city, Maryland",615,288,0,12,615,288,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101605003,245101605003,"Block Group 3, Census Tract 1605, Baltimore city, Maryland",684,342,0,12,684,342,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101605004,245101605004,"Block Group 4, Census Tract 1605, Baltimore city, Maryland",856,293,0,12,856,293,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101605005,245101605005,"Block Group 5, Census Tract 1605, Baltimore city, Maryland",921,268,0,12,921,268,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101606001,245101606001,"Block Group 1, Census Tract 1606, Baltimore city, Maryland",331,204,0,12,331,204,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101606002,245101606002,"Block Group 2, Census Tract 1606, Baltimore city, Maryland",683,255,0,12,666,256,0,12,17,27,0,12,0,12,0,12,0,12,0,12
1500000US245101606003,245101606003,"Block Group 3, Census Tract 1606, Baltimore city, Maryland",758,274,0,12,743,274,0,12,15,25,0,12,0,12,0,12,0,12,0,12
1500000US245101606004,245101606004,"Block Group 4, Census Tract 1606, Baltimore city, Maryland",397,113,11,8,363,114,0,12,0,12,0,12,23,36,0,12,0,12,0,12
1500000US245101606005,245101606005,"Block Group 5, Census Tract 1606, Baltimore city, Maryland",426,175,0,12,426,175,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101607001,245101607001,"Block Group 1, Census Tract 1607, Baltimore city, Maryland",223,103,0,12,223,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101607002,245101607002,"Block Group 2, Census Tract 1607, Baltimore city, Maryland",747,266,17,30,730,272,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101607003,245101607003,"Block Group 3, Census Tract 1607, Baltimore city, Maryland",411,250,45,71,340,220,0,12,0,12,0,12,0,12,26,43,0,12,26,43
1500000US245101607004,245101607004,"Block Group 4, Census Tract 1607, Baltimore city, Maryland",880,324,0,12,854,321,0,12,0,12,0,12,0,12,26,46,0,12,26,46
1500000US245101607005,245101607005,"Block Group 5, Census Tract 1607, Baltimore city, Maryland",260,176,0,12,260,176,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101607006,245101607006,"Block Group 6, Census Tract 1607, Baltimore city, Maryland",542,266,0,12,533,266,0,12,0,12,0,12,0,12,9,14,0,12,9,14
1500000US245101607007,245101607007,"Block Group 7, Census Tract 1607, Baltimore city, Maryland",1006,424,0,12,1006,424,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101608011,245101608011,"Block Group 1, Census Tract 1608.01, Baltimore city, Maryland",1541,399,12,18,1517,392,0,12,0,12,0,12,12,18,0,12,0,12,0,12
1500000US245101608012,245101608012,"Block Group 2, Census Tract 1608.01, Baltimore city, Maryland",489,212,0,12,489,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101608013,245101608013,"Block Group 3, Census Tract 1608.01, Baltimore city, Maryland",421,234,0,12,398,243,0,12,0,12,23,42,0,12,0,12,0,12,0,12
1500000US245101608014,245101608014,"Block Group 4, Census Tract 1608.01, Baltimore city, Maryland",780,277,22,36,749,276,0,12,0,12,0,12,0,12,9,14,0,12,9,14
1500000US245101608021,245101608021,"Block Group 1, Census Tract 1608.02, Baltimore city, Maryland",772,255,37,55,735,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101608022,245101608022,"Block Group 2, Census Tract 1608.02, Baltimore city, Maryland",1329,461,10,14,1297,462,0,12,0,12,0,12,0,12,22,39,0,12,22,39
1500000US245101608023,245101608023,"Block Group 3, Census Tract 1608.02, Baltimore city, Maryland",1324,231,3,4,1311,233,0,12,0,12,0,12,10,15,0,12,0,12,0,12
1500000US245101701001,245101701001,"Block Group 1, Census Tract 1701, Baltimore city, Maryland",963,143,377,96,517,125,26,39,9,12,0,12,15,25,19,17,19,17,0,12
1500000US245101701002,245101701002,"Block Group 2, Census Tract 1701, Baltimore city, Maryland",561,178,27,32,524,172,0,12,0,12,0,12,0,12,10,13,0,12,10,13
1500000US245101702001,245101702001,"Block Group 1, Census Tract 1702, Baltimore city, Maryland",1745,378,3,5,1720,380,0,12,22,35,0,12,0,12,0,12,0,12,0,12
1500000US245101702002,245101702002,"Block Group 2, Census Tract 1702, Baltimore city, Maryland",997,419,40,37,935,427,0,12,22,36,0,12,0,12,0,12,0,12,0,12
1500000US245101702003,245101702003,"Block Group 3, Census Tract 1702, Baltimore city, Maryland",486,195,88,66,384,179,0,12,0,12,0,12,0,12,14,20,0,12,14,20
1500000US245101703001,245101703001,"Block Group 1, Census Tract 1703, Baltimore city, Maryland",794,263,0,12,772,262,0,12,0,12,0,12,0,12,22,31,0,12,22,31
1500000US245101703002,245101703002,"Block Group 2, Census Tract 1703, Baltimore city, Maryland",1065,218,18,22,988,196,0,12,37,52,0,12,0,12,22,25,0,12,22,25
1500000US245101801001,245101801001,"Block Group 1, Census Tract 1801, Baltimore city, Maryland",1088,220,45,49,1030,222,0,12,0,12,0,12,13,22,0,12,0,12,0,12
1500000US245101801002,245101801002,"Block Group 2, Census Tract 1801, Baltimore city, Maryland",1025,239,0,12,1021,239,0,12,0,12,0,12,4,8,0,12,0,12,0,12
1500000US245101802001,245101802001,"Block Group 1, Census Tract 1802, Baltimore city, Maryland",551,200,63,48,471,201,0,12,0,12,0,12,0,12,17,19,10,14,7,10
1500000US245101802002,245101802002,"Block Group 2, Census Tract 1802, Baltimore city, Maryland",529,172,47,46,465,168,0,12,17,27,0,12,0,12,0,12,0,12,0,12
1500000US245101803001,245101803001,"Block Group 1, Census Tract 1803, Baltimore city, Maryland",557,113,307,101,212,107,0,12,19,20,0,12,0,12,19,24,0,12,19,24
1500000US245101803002,245101803002,"Block Group 2, Census Tract 1803, Baltimore city, Maryland",1166,257,385,96,703,233,0,12,34,22,0,12,0,12,44,37,0,12,44,37
1500000US245101901001,245101901001,"Block Group 1, Census Tract 1901, Baltimore city, Maryland",317,122,0,12,317,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245101901002,245101901002,"Block Group 2, Census Tract 1901, Baltimore city, Maryland",1073,275,165,210,895,215,0,12,13,17,0,12,0,12,0,12,0,12,0,12
1500000US245101901003,245101901003,"Block Group 3, Census Tract 1901, Baltimore city, Maryland",554,171,7,19,526,169,0,12,15,23,0,12,0,12,6,9,0,12,6,9
1500000US245101902001,245101902001,"Block Group 1, Census Tract 1902, Baltimore city, Maryland",1073,302,268,109,704,305,0,12,68,65,0,12,0,12,33,29,0,12,33,29
1500000US245101902002,245101902002,"Block Group 2, Census Tract 1902, Baltimore city, Maryland",955,230,408,156,485,173,0,12,10,16,0,12,32,43,20,30,0,12,20,30
1500000US245101903001,245101903001,"Block Group 1, Census Tract 1903, Baltimore city, Maryland",427,154,65,39,311,138,0,12,47,63,0,12,1,3,3,6,0,12,3,6
1500000US245101903002,245101903002,"Block Group 2, Census Tract 1903, Baltimore city, Maryland",758,200,113,56,628,178,0,12,0,12,0,12,0,12,17,22,17,22,0,12
1500000US245101903003,245101903003,"Block Group 3, Census Tract 1903, Baltimore city, Maryland",673,257,79,61,388,167,0,12,0,12,0,12,107,148,99,153,47,73,52,81
1500000US245101903004,245101903004,"Block Group 4, Census Tract 1903, Baltimore city, Maryland",518,165,288,141,190,109,0,12,20,33,0,12,20,29,0,12,0,12,0,12
1500000US245102001001,245102001001,"Block Group 1, Census Tract 2001, Baltimore city, Maryland",724,220,2,3,722,219,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102001002,245102001002,"Block Group 2, Census Tract 2001, Baltimore city, Maryland",919,218,16,16,903,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102002001,245102002001,"Block Group 1, Census Tract 2002, Baltimore city, Maryland",493,215,38,59,419,221,0,12,0,12,0,12,0,12,36,54,0,12,36,54
1500000US245102002002,245102002002,"Block Group 2, Census Tract 2002, Baltimore city, Maryland",288,139,9,14,279,137,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102002003,245102002003,"Block Group 3, Census Tract 2002, Baltimore city, Maryland",675,335,0,12,675,335,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102002004,245102002004,"Block Group 4, Census Tract 2002, Baltimore city, Maryland",249,112,0,12,249,112,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102002005,245102002005,"Block Group 5, Census Tract 2002, Baltimore city, Maryland",799,457,8,13,761,452,0,12,0,12,0,12,0,12,30,37,0,12,30,37
1500000US245102003001,245102003001,"Block Group 1, Census Tract 2003, Baltimore city, Maryland",511,164,48,35,451,152,0,12,0,12,0,12,0,12,12,18,0,12,12,18
1500000US245102003002,245102003002,"Block Group 2, Census Tract 2003, Baltimore city, Maryland",1272,251,231,95,770,215,0,12,11,18,0,12,128,120,132,88,0,12,132,88
1500000US245102004001,245102004001,"Block Group 1, Census Tract 2004, Baltimore city, Maryland",622,209,12,19,577,193,0,12,0,12,0,12,0,12,33,35,19,28,14,17
1500000US245102004002,245102004002,"Block Group 2, Census Tract 2004, Baltimore city, Maryland",1033,180,68,59,881,167,28,28,6,9,0,12,0,12,50,46,14,20,36,35
1500000US245102005001,245102005001,"Block Group 1, Census Tract 2005, Baltimore city, Maryland",548,351,201,156,109,78,111,146,0,12,0,12,0,12,127,152,0,12,127,152
1500000US245102005002,245102005002,"Block Group 2, Census Tract 2005, Baltimore city, Maryland",931,426,185,144,746,407,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102005003,245102005003,"Block Group 3, Census Tract 2005, Baltimore city, Maryland",473,276,150,100,212,151,0,12,8,13,0,12,0,12,103,161,0,12,103,161
1500000US245102005004,245102005004,"Block Group 4, Census Tract 2005, Baltimore city, Maryland",644,359,494,343,150,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102005005,245102005005,"Block Group 5, Census Tract 2005, Baltimore city, Maryland",608,239,130,114,393,176,0,12,23,37,0,12,0,12,62,78,0,12,62,78
1500000US245102006001,245102006001,"Block Group 1, Census Tract 2006, Baltimore city, Maryland",854,435,591,423,193,148,0,12,0,12,0,12,7,14,63,73,0,12,63,73
1500000US245102006002,245102006002,"Block Group 2, Census Tract 2006, Baltimore city, Maryland",1062,287,203,134,719,248,0,12,0,12,0,12,0,12,140,128,19,31,121,109
1500000US245102006003,245102006003,"Block Group 3, Census Tract 2006, Baltimore city, Maryland",855,355,0,12,834,353,0,12,0,12,0,12,0,12,21,32,0,12,21,32
1500000US245102007011,245102007011,"Block Group 1, Census Tract 2007.01, Baltimore city, Maryland",899,336,17,23,882,335,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102007012,245102007012,"Block Group 2, Census Tract 2007.01, Baltimore city, Maryland",1132,319,54,58,1062,316,7,12,9,14,0,12,0,12,0,12,0,12,0,12
1500000US245102007013,245102007013,"Block Group 3, Census Tract 2007.01, Baltimore city, Maryland",729,264,14,23,715,264,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102007014,245102007014,"Block Group 4, Census Tract 2007.01, Baltimore city, Maryland",1059,326,38,52,894,299,0,12,0,12,0,12,2,4,125,175,0,12,125,175
1500000US245102007015,245102007015,"Block Group 5, Census Tract 2007.01, Baltimore city, Maryland",817,249,21,32,796,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102007021,245102007021,"Block Group 1, Census Tract 2007.02, Baltimore city, Maryland",279,114,0,12,279,114,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102007022,245102007022,"Block Group 2, Census Tract 2007.02, Baltimore city, Maryland",781,118,15,15,747,116,0,12,0,12,0,12,0,12,19,18,0,12,19,18
1500000US245102008001,245102008001,"Block Group 1, Census Tract 2008, Baltimore city, Maryland",1077,287,60,37,1017,291,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US245102008002,245102008002,"Block Group 2, Census Tract 2008, Baltimore city, Maryland",697,156,185,69,483,143,0,12,0,12,0,12,0,12,29,21,0,12,29,21
1500000US245102008003,245102008003,"Block Group 3, Census Tract 2008, Baltimore city, Maryland",429,143,36,37,392,139,0,12,0,12,0,12,0,12,1,3,0,12,1,3
1500000US245102101001,245102101001,"Block Group 1, Census Tract 2101, Baltimore city, Maryland",941,278,305,123,622,283,0,12,9,15,0,12,0,12,5,7,0,12,5,7
1500000US245102101002,245102101002,"Block Group 2, Census Tract 2101, Baltimore city, Maryland",1270,330,405,89,782,352,0,12,45,42,0,12,12,19,26,18,5,8,21,16
1500000US245102102001,245102102001,"Block Group 1, Census Tract 2102, Baltimore city, Maryland",841,237,390,192,442,177,0,12,0,12,0,12,0,12,9,15,0,12,9,15
1500000US245102102002,245102102002,"Block Group 2, Census Tract 2102, Baltimore city, Maryland",2293,369,1014,267,1052,246,0,12,84,69,0,12,0,12,143,129,0,12,143,129
1500000US245102201001,245102201001,"Block Group 1, Census Tract 2201, Baltimore city, Maryland",1059,317,791,262,54,86,0,12,124,112,0,12,10,17,80,69,37,55,43,47
1500000US245102201002,245102201002,"Block Group 2, Census Tract 2201, Baltimore city, Maryland",1902,335,1444,309,399,243,0,12,16,26,0,12,22,35,21,35,0,12,21,35
1500000US245102201003,245102201003,"Block Group 3, Census Tract 2201, Baltimore city, Maryland",95,105,39,39,42,67,0,12,14,22,0,12,0,12,0,12,0,12,0,12
1500000US245102201004,245102201004,"Block Group 4, Census Tract 2201, Baltimore city, Maryland",1295,383,1032,277,233,244,0,12,30,38,0,12,0,12,0,12,0,12,0,12
1500000US245102301001,245102301001,"Block Group 1, Census Tract 2301, Baltimore city, Maryland",909,199,718,160,45,40,0,12,90,92,0,12,19,24,37,39,0,12,37,39
1500000US245102301002,245102301002,"Block Group 2, Census Tract 2301, Baltimore city, Maryland",959,249,342,101,604,228,0,12,13,15,0,12,0,12,0,12,0,12,0,12
1500000US245102302001,245102302001,"Block Group 1, Census Tract 2302, Baltimore city, Maryland",972,246,777,149,143,209,0,12,35,36,0,12,0,12,17,20,0,12,17,20
